subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label	author_id	reviewer_id	comment
Orphanet:168606	skos:broadMatch	biolink:Disease	sio:SIO_000137	Seborrhea-like dermatitis with psoriasiform elements	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:108995	skos:broadMatch	biolink:Disease	sio:SIO_000137	Syndromic respiratory or mediastinal malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118315	skos:broadMatch	biolink:Gene	sio:SIO_000137	rhodopsin	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:169936	skos:broadMatch	biolink:Gene	sio:SIO_000137	eyes shut homolog	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119644	skos:broadMatch	biolink:Gene	sio:SIO_000137	alsin Rho guanine nucleotide exchange factor ALS2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121953	skos:broadMatch	biolink:Gene	sio:SIO_000137	ferritin light chain	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:108997	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare anemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:108999	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare disorder due to toxic effects	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121955	skos:broadMatch	biolink:Gene	sio:SIO_000137	FtsJ RNA 2'-O-methyltransferase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118311	skos:broadMatch	biolink:Gene	sio:SIO_000137	Rh blood group CcEe antigens	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119640	skos:broadMatch	biolink:Gene	sio:SIO_000137	alkaline phosphatase, biomineralization associated	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120625	skos:broadMatch	biolink:Gene	sio:SIO_000137	claudin 16	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120628	skos:broadMatch	biolink:Gene	sio:SIO_000137	claudin 19	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119680	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 4 member 11	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120671	skos:broadMatch	biolink:Gene	sio:SIO_000137	cyclic nucleotide gated channel subunit alpha 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156629	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic cause of hypertension	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:397623	skos:broadMatch	biolink:Disease	sio:SIO_000137	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:31043	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis without severe ocular involvement	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68329	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare maxillo-facial surgical disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118347	skos:broadMatch	biolink:Gene	sio:SIO_000137	ring finger protein 139	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156622	skos:broadMatch	biolink:Disease	sio:SIO_000137	Genetic urogenital tract malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157954	skos:broadMatch	biolink:Disease	sio:SIO_000137	ANE syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309005	skos:broadMatch	biolink:Disease	sio:SIO_000137	Disorder of lipid metabolism	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:325976	skos:broadMatch	biolink:Gene	sio:SIO_000137	sodium voltage-gated channel alpha subunit 10	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324648	skos:broadMatch	biolink:Disease	sio:SIO_000137	Invasive non-typhoidal salmonellosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120678	skos:broadMatch	biolink:Gene	sio:SIO_000137	cyclic nucleotide gated channel subunit beta 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118344	skos:broadMatch	biolink:Gene	sio:SIO_000137	ribonuclease L	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118340	skos:broadMatch	biolink:Gene	sio:SIO_000137	ribonuclease H2 subunit C	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156619	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic urogenital disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120681	skos:broadMatch	biolink:Gene	sio:SIO_000137	cochlin	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157949	skos:broadMatch	biolink:Disease	sio:SIO_000137	Combined immunodeficiency with granulomatosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157946	skos:broadMatch	biolink:Disease	sio:SIO_000137	Huntington disease-like 3	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309020	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial apolipoprotein C-II deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120686	skos:broadMatch	biolink:Gene	sio:SIO_000137	component of oligomeric golgi complex 7	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:407527	skos:broadMatch	biolink:Gene	sio:SIO_000137	myosin IC	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:398961	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mucinous adenocarcinoma of ovary	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119669	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 4 member 1 (Diego blood group)	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309015	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial lipoprotein lipase deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120688	skos:broadMatch	biolink:Gene	sio:SIO_000137	collagen type X alpha 1 chain	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119665	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 45 member 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118335	skos:broadMatch	biolink:Gene	sio:SIO_000137	ribonuclease H2 subunit B	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324636	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autoerythrocyte sensitization syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157941	skos:broadMatch	biolink:Disease	sio:SIO_000137	Huntington disease-like 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156610	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic respiratory disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119662	skos:broadMatch	biolink:Gene	sio:SIO_000137	AMMECR nuclear protein 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324632	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hendra virus infection	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119660	skos:broadMatch	biolink:Gene	sio:SIO_000137	anti-Mullerian hormone receptor type 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118370	skos:broadMatch	biolink:Gene	sio:SIO_000137	RP2 activator of ARL3 GTPase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:311350	skos:broadMatch	biolink:Gene	sio:SIO_000137	immediate early response 3 interacting protein 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:312680	skos:broadMatch	biolink:Gene	sio:SIO_000137	branched chain keto acid dehydrogenase kinase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:311352	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 19 member 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121980	skos:broadMatch	biolink:Gene	sio:SIO_000137	glucose-6-phosphatase catalytic subunit 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:299186	skos:broadMatch	biolink:Gene	sio:SIO_000137	thiamin pyrophosphokinase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156607	skos:broadMatch	biolink:Disease	sio:SIO_000137	Genetic biliary tract disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156604	skos:broadMatch	biolink:Disease	sio:SIO_000137	Genetic parenchymatous liver disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121984	skos:broadMatch	biolink:Gene	sio:SIO_000137	glucose-6-phosphate dehydrogenase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309031	skos:broadMatch	biolink:Disease	sio:SIO_000137	Pancreatic triacylglycerol lipase deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120653	skos:broadMatch	biolink:Gene	sio:SIO_000137	clarin 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:531491	skos:broadMatch	biolink:Gene	sio:SIO_000137	fibrous sheath interacting protein 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:517194	skos:broadMatch	biolink:Gene	sio:SIO_000137	gamma-aminobutyric acid type A receptor subunit alpha5	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:311355	skos:broadMatch	biolink:Gene	sio:SIO_000137	gamma-glutamyl hydrolase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68347	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tumor of hematopoietic and lymphoid tissues	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:398971	skos:broadMatch	biolink:Disease	sio:SIO_000137	Clear cell adenocarcinoma of the ovary	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68346	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic skin disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118367	skos:broadMatch	biolink:Gene	sio:SIO_000137	RP1 axonemal microtubule associated	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:543470	skos:broadMatch	biolink:Disease	sio:SIO_000137	Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:156601	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic hepatic disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120657	skos:broadMatch	biolink:Gene	sio:SIO_000137	CCHC-type zinc finger nucleic acid binding protein	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119697	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 5 member 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121987	skos:broadMatch	biolink:Gene	sio:SIO_000137	alpha glucosidase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309025	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mevalonate kinase deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121989	skos:broadMatch	biolink:Gene	sio:SIO_000137	gamma-aminobutyric acid type A receptor subunit alpha1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119693	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 5 member 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:309028	skos:broadMatch	biolink:Disease	sio:SIO_000137	Disorder of lipid absorption and transport	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118362	skos:broadMatch	biolink:Gene	sio:SIO_000137	receptor tyrosine kinase like orphan receptor 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68341	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple congenital anomalies/dysmorphic syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121991	skos:broadMatch	biolink:Gene	sio:SIO_000137	gamma-aminobutyric acid type A receptor subunit delta	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:555434	skos:broadMatch	biolink:Disease	sio:SIO_000137	Fibrohistiocytic inflammatory pseudotumor of the liver	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:555437	skos:broadMatch	biolink:Disease	sio:SIO_000137	Lymphoplasmacytic inflammatory pseudotumor of the liver	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121993	skos:broadMatch	biolink:Gene	sio:SIO_000137	gamma-aminobutyric acid type A receptor subunit gamma2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:407507	skos:broadMatch	biolink:Gene	sio:SIO_000137	mediator complex subunit 17	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:120664	skos:broadMatch	biolink:Gene	sio:SIO_000137	cyclic nucleotide gated channel subunit alpha 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121995	skos:broadMatch	biolink:Gene	sio:SIO_000137	galactosylceramidase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:398987	skos:broadMatch	biolink:Disease	sio:SIO_000137	Malignant teratoma of ovary	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:398980	skos:broadMatch	biolink:Disease	sio:SIO_000137	Primary peritoneal serous/papillary carcinoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:543466	skos:broadMatch	biolink:Gene	sio:SIO_000137	angiopoietin 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68336	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68335	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare chromosomal anomaly	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68334	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare hemorrhagic disorder due to a constitutional coagulation factors defect	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:69665	skos:broadMatch	biolink:Disease	sio:SIO_000137	Intrahepatic cholestasis of pregnancy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118358	skos:broadMatch	biolink:Gene	sio:SIO_000137	retinal outer segment membrane protein 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121997	skos:broadMatch	biolink:Gene	sio:SIO_000137	UDP-galactose-4-epimerase	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:121999	skos:broadMatch	biolink:Gene	sio:SIO_000137	galactokinase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:119685	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 4 member 4	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118352	skos:broadMatch	biolink:Gene	sio:SIO_000137	roundabout guidance receptor 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:69663	skos:broadMatch	biolink:Disease	sio:SIO_000137	Low phospholipid-associated cholelithiasis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118393	skos:broadMatch	biolink:Gene	sio:SIO_000137	ribosomal protein L10	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93333	skos:broadMatch	biolink:Disease	sio:SIO_000137	Pelviscapular dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:79022	skos:broadMatch	biolink:Disease	sio:SIO_000137	Simpson-Golabi-Behmel syndrome type 2	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93337	skos:broadMatch	biolink:Disease	sio:SIO_000137	Polydactyly of an index finger	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67038	skos:broadMatch	biolink:Disease	sio:SIO_000137	B-cell chronic lymphocytic leukemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67039	skos:broadMatch	biolink:Disease	sio:SIO_000137	Segmental odontomaxillary dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93336	skos:broadMatch	biolink:Disease	sio:SIO_000137	Polydactyly of a triphalangeal thumb	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67036	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant optic atrophy and cataract	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93335	skos:broadMatch	biolink:Disease	sio:SIO_000137	Postaxial polydactyly type B	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:67037	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Squamous cell carcinoma of head and neck	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93334	skos:broadMatch	biolink:Disease	sio:SIO_000137	Postaxial polydactyly type A	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68367	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare inborn errors of metabolism	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93339	skos:broadMatch	biolink:Disease	sio:SIO_000137	Polydactyly of a biphalangeal thumb	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:481481	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Gastric neuroendocrine tumor type 4	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93338	skos:broadMatch	biolink:Disease	sio:SIO_000137	Polysyndactyly	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324601	skos:broadMatch	biolink:Disease	sio:SIO_000137	X-linked cleft palate and ankyloglossia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157997	skos:broadMatch	biolink:Disease	sio:SIO_000137	Benign cephalic histiocytosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68362	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare vascular disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68361	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare deafness	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:324604	skos:broadMatch	biolink:Disease	sio:SIO_000137	Classic multiminicore myopathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118388	skos:broadMatch	biolink:Gene	sio:SIO_000137	RPGR interacting protein 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68366	skos:broadMatch	biolink:Disease	sio:SIO_000137	Lysosomal disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:157991	skos:broadMatch	biolink:Disease	sio:SIO_000137	Generalized eruptive histiocytosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68364	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hemoglobinopathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:68363	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare dystonia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:118381	skos:broadMatch	biolink:Gene	sio:SIO_000137	retinitis pigmentosa GTPase regulator	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:467176	skos:broadMatch	biolink:Disease	sio:SIO_000137	Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180307	skos:broadMatch	biolink:Disease	sio:SIO_000137	spastic paraplegia 25 (autosomal recessive, with disc herniation)	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:506401	skos:broadMatch	biolink:Gene	sio:SIO_000137	gamma-glutamyltransferase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180301	skos:broadMatch	biolink:Disease	sio:SIO_000137	spastic paraplegia 23 (autosomal recessive)	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:180303	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare non-malformative uterine adnexal disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93322	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tibial hemimelia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93321	skos:broadMatch	biolink:Disease	sio:SIO_000137	Radial hemimelia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93320	skos:broadMatch	biolink:Disease	sio:SIO_000137	Ulnar hemimelia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:481478	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Gastric neuroendocrine tumor type 3	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:166002	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple epiphyseal dysplasia due to collagen 9 anomaly	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:602301	skos:broadMatch	biolink:Gene	sio:SIO_000137	dishevelled associated activator of morphogenesis 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93325	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant Kenny-Caffey syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93324	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive Kenny-Caffey syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:481475	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Gastric neuroendocrine tumor type 2	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:93323	skos:broadMatch	biolink:Disease	sio:SIO_000137	Fibular hemimelia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
